,word,book_count,book_frequency,show_count,show_frequency
3839,towel,1.0,3.7181632273656813e-05,,
3840,retraced,1.0,3.7181632273656813e-05,,
3841,tightly,1.0,3.7181632273656813e-05,,
3842,limb,1.0,3.7181632273656813e-05,,
3843,ringed,1.0,3.7181632273656813e-05,,
3844,eyelids,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3845,shivered,1.0,3.7181632273656813e-05,,
3846,feeble,1.0,3.7181632273656813e-05,,
3847,size,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
3848,bloodhound,1.0,3.7181632273656813e-05,,
3849,lioness,1.0,3.7181632273656813e-05,,
3850,stillness,1.0,3.7181632273656813e-05,,
3851,bluish,1.0,3.7181632273656813e-05,,
3852,smouldered,1.0,3.7181632273656813e-05,,
3853,stagger,1.0,3.7181632273656813e-05,,
3854,phosphorus,1.0,3.7181632273656813e-05,,
3855,preparation,1.0,3.7181632273656813e-05,,
3856,sniffing,1.0,3.7181632273656813e-05,,
3857,interfered,1.0,3.7181632273656813e-05,,
3858,endangered,1.0,3.7181632273656813e-05,,
3859,mouthful,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
3860,brandy,1.0,3.7181632273656813e-05,,
3861,fit,1.0,3.7181632273656813e-05,,
3862,starlit,1.0,3.7181632273656813e-05,,
3863,ear,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
3864,knees,1.0,3.7181632273656813e-05,5.0,0.00042643923240938164
3865,unnatural,1.0,3.7181632273656813e-05,,
3866,wiry,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3867,bulldog,1.0,3.7181632273656813e-05,,
3868,reverential,1.0,3.7181632273656813e-05,,
3869,scorn,1.0,3.7181632273656813e-05,,
3870,reasoner,1.0,3.7181632273656813e-05,,
3871,excite,1.0,3.7181632273656813e-05,,
3872,biggest,1.0,3.7181632273656813e-05,,
3873,mild,1.0,3.7181632273656813e-05,,
3874,loath,1.0,3.7181632273656813e-05,,
3875,fulfilment,1.0,3.7181632273656813e-05,,
3876,dominate,1.0,3.7181632273656813e-05,,
3877,urged,1.0,3.7181632273656813e-05,,
3878,assistants,1.0,3.7181632273656813e-05,,
3879,thrilled,1.0,3.7181632273656813e-05,,
3880,blinked,1.0,3.7181632273656813e-05,,
3881,shipping,1.0,3.7181632273656813e-05,,
3882,spaces,1.0,3.7181632273656813e-05,,
3883,stride,1.0,3.7181632273656813e-05,,
3884,hampered,1.0,3.7181632273656813e-05,,
3885,possesses,1.0,3.7181632273656813e-05,,
3886,carolina,1.0,3.7181632273656813e-05,,
3887,murders,1.0,3.7181632273656813e-05,,
3888,consistent,1.0,3.7181632273656813e-05,,
3889,kindest,1.0,3.7181632273656813e-05,,
3890,recital,1.0,3.7181632273656813e-05,,
3891,easier,1.0,3.7181632273656813e-05,,
3892,dictated,1.0,3.7181632273656813e-05,,
3893,dissuaded,1.0,3.7181632273656813e-05,,
3894,penny,1.0,3.7181632273656813e-05,,
3895,removing,1.0,3.7181632273656813e-05,,
3896,obstacles,1.0,3.7181632273656813e-05,,
3897,suspected,1.0,3.7181632273656813e-05,,
3898,anderson,1.0,3.7181632273656813e-05,,
3899,fortunate,1.0,3.7181632273656813e-05,,
3900,precipice,1.0,3.7181632273656813e-05,,
3901,thins,1.0,3.7181632273656813e-05,,
3902,students,1.0,3.7181632273656813e-05,,
3903,criminology,1.0,3.7181632273656813e-05,,
3904,analogous,1.0,3.7181632273656813e-05,,
3905,godno,1.0,3.7181632273656813e-05,,
3906,russia,1.0,3.7181632273656813e-05,,
3907,tense,1.0,3.7181632273656813e-05,,
3908,restraint,1.0,3.7181632273656813e-05,,
3909,inexorably,1.0,3.7181632273656813e-05,,
3910,forthwith,1.0,3.7181632273656813e-05,,
3911,beak,1.0,3.7181632273656813e-05,,
3912,sluggish,1.0,3.7181632273656813e-05,,
3913,depend,1.0,3.7181632273656813e-05,,
3914,bathed,1.0,3.7181632273656813e-05,,
3915,nose,1.0,3.7181632273656813e-05,8.0,0.0006823027718550107
3916,bulk,1.0,3.7181632273656813e-05,,
3917,serrated,1.0,3.7181632273656813e-05,,
3918,bars,1.0,3.7181632273656813e-05,8.0,0.0006823027718550107
3919,host,1.0,3.7181632273656813e-05,,
3920,unconscious,1.0,3.7181632273656813e-05,,
3921,chatted,1.0,3.7181632273656813e-05,,
3922,woolly,1.0,3.7181632273656813e-05,,
3923,bloom,1.0,3.7181632273656813e-05,,
3924,swirl,1.0,3.7181632273656813e-05,,
3925,typical,1.0,3.7181632273656813e-05,,
3926,passionately,1.0,3.7181632273656813e-05,,
3927,impatience,1.0,3.7181632273656813e-05,,
3928,flowed,1.0,3.7181632273656813e-05,,
3929,silvering,1.0,3.7181632273656813e-05,,
3930,defined,1.0,3.7181632273656813e-05,,
3931,sparkling,1.0,3.7181632273656813e-05,,
3932,rejoin,1.0,3.7181632273656813e-05,,
3933,dingy,1.0,3.7181632273656813e-05,,
3934,shiver,1.0,3.7181632273656813e-05,,
3935,benevolence,1.0,3.7181632273656813e-05,,
3936,lights,1.0,3.7181632273656813e-05,23.0,0.001961620469083156
3937,latticed,1.0,3.7181632273656813e-05,,
3938,frayed,1.0,3.7181632273656813e-05,,
3939,shines,1.0,3.7181632273656813e-05,8.0,0.0006823027718550107
3940,blinds,1.0,3.7181632273656813e-05,,
3941,creep,1.0,3.7181632273656813e-05,,
3942,creeping,1.0,3.7181632273656813e-05,,
3943,reentered,1.0,3.7181632273656813e-05,,
3944,uncurtained,1.0,3.7181632273656813e-05,,
3945,profiles,1.0,3.7181632273656813e-05,,
3946,animation,1.0,3.7181632273656813e-05,,
3947,weighing,1.0,3.7181632273656813e-05,,
3948,puffing,1.0,3.7181632273656813e-05,,
3949,clad,1.0,3.7181632273656813e-05,,
3950,crouched,1.0,3.7181632273656813e-05,,
3951,scuffling,1.0,3.7181632273656813e-05,,
3952,pillar,1.0,3.7181632273656813e-05,,
3953,gag,1.0,3.7181632273656813e-05,,
3954,treat,1.0,3.7181632273656813e-05,,
3955,blotting,1.0,3.7181632273656813e-05,,
3956,argue,1.0,3.7181632273656813e-05,,
3957,courts,1.0,3.7181632273656813e-05,,
3958,displaces,1.0,3.7181632273656813e-05,,
3959,dispossess,1.0,3.7181632273656813e-05,,
3960,french,1.0,3.7181632273656813e-05,,
3961,infamous,1.0,3.7181632273656813e-05,,
3962,garcia,1.0,3.7181632273656813e-05,,
3963,costa,1.0,3.7181632273656813e-05,,
3964,rica,1.0,3.7181632273656813e-05,,
3965,purloined,1.0,3.7181632273656813e-05,,
3966,east,1.0,3.7181632273656813e-05,,
3967,pathology,1.0,3.7181632273656813e-05,,
3968,attempting,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3969,consumptive,1.0,3.7181632273656813e-05,,
3970,undertaking,1.0,3.7181632273656813e-05,,
3971,fraser,1.0,3.7181632273656813e-05,,
3972,disrepute,1.0,3.7181632273656813e-05,,
3973,infamy,1.0,3.7181632273656813e-05,,
3974,vandeleurs,1.0,3.7181632273656813e-05,,
3975,barrister,1.0,3.7181632273656813e-05,,
3976,guarantee,1.0,3.7181632273656813e-05,,
3977,unswathed,1.0,3.7181632273656813e-05,,
3978,sketch,1.0,3.7181632273656813e-05,,
3979,november,1.0,3.7181632273656813e-05,,
3980,colonel,1.0,3.7181632273656813e-05,,
3981,pathological,1.0,3.7181632273656813e-05,,
3982,nonpareil,1.0,3.7181632273656813e-05,,
3983,defended,1.0,3.7181632273656813e-05,,
3984,mme,1.0,3.7181632273656813e-05,,
3985,montpensier,1.0,3.7181632273656813e-05,,
3986,swedish,1.0,3.7181632273656813e-05,,
3987,reversion,1.0,3.7181632273656813e-05,,
3988,patiently,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
3989,overlap,1.0,3.7181632273656813e-05,,
3990,dwell,1.0,3.7181632273656813e-05,,
3991,memories,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
3992,recommended,1.0,3.7181632273656813e-05,,
3993,restoration,1.0,3.7181632273656813e-05,,
3994,motives,1.0,3.7181632273656813e-05,,
3995,conversations,1.0,3.7181632273656813e-05,,
3996,essay,1.0,3.7181632273656813e-05,,
3997,indexed,1.0,3.7181632273656813e-05,,
3998,authority,1.0,3.7181632273656813e-05,,
3999,permanently,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4000,valuable,1.0,3.7181632273656813e-05,,
4001,hazy,1.0,3.7181632273656813e-05,,
4002,jackson,1.0,3.7181632273656813e-05,,
4003,lure,1.0,3.7181632273656813e-05,,
4004,unexpectedly,1.0,3.7181632273656813e-05,,
4005,independent,1.0,3.7181632273656813e-05,,
4006,entangle,1.0,3.7181632273656813e-05,,
4007,sentimental,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4008,threats,1.0,3.7181632273656813e-05,,
4009,blows,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
4010,deadlock,1.0,3.7181632273656813e-05,,
4011,minister,1.0,3.7181632273656813e-05,,
4012,charity,1.0,3.7181632273656813e-05,,
4013,representing,1.0,3.7181632273656813e-05,,
4014,acquired,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4015,winner,1.0,3.7181632273656813e-05,,
4016,pretended,1.0,3.7181632273656813e-05,,
4017,coincide,1.0,3.7181632273656813e-05,,
4018,imploring,1.0,3.7181632273656813e-05,,
4019,specious,1.0,3.7181632273656813e-05,,
4020,prevented,1.0,3.7181632273656813e-05,,
4021,quests,1.0,3.7181632273656813e-05,,
4022,fruitless,1.0,3.7181632273656813e-05,,
4023,avail,1.0,3.7181632273656813e-05,,
4024,schemer,1.0,3.7181632273656813e-05,,
4025,decoy,1.0,3.7181632273656813e-05,,
4026,ancestral,1.0,3.7181632273656813e-05,,
4027,cultivate,1.0,3.7181632273656813e-05,,
4028,weak,1.0,3.7181632273656813e-05,,
4029,ingenious,1.0,3.7181632273656813e-05,,
4030,guilt,1.0,3.7181632273656813e-05,,
4031,prize,1.0,3.7181632273656813e-05,,
4032,finesse,1.0,3.7181632273656813e-05,,
4033,artificial,1.0,3.7181632273656813e-05,,
4034,decoyed,1.0,3.7181632273656813e-05,,
4035,ross,1.0,3.7181632273656813e-05,,
4036,mangles,1.0,3.7181632273656813e-05,,
4037,dealers,1.0,3.7181632273656813e-05,,
4038,fulham,1.0,3.7181632273656813e-05,,
4039,exciting,1.0,3.7181632273656813e-05,,
4040,remarks,1.0,3.7181632273656813e-05,,
4041,hunts,1.0,3.7181632273656813e-05,,
4042,kennelled,1.0,3.7181632273656813e-05,,
4043,merged,1.0,3.7181632273656813e-05,,
4044,peasant,1.0,3.7181632273656813e-05,,
4045,society,1.0,3.7181632273656813e-05,,
4046,plunged,1.0,3.7181632273656813e-05,,
4047,parishes,1.0,3.7181632273656813e-05,,
4048,officer,1.0,3.7181632273656813e-05,,
4049,travel,1.0,3.7181632273656813e-05,,
4050,hale,1.0,3.7181632273656813e-05,,
4051,reader,1.0,3.7181632273656813e-05,8.0,0.0006823027718550107
4052,surmises,1.0,3.7181632273656813e-05,,
4053,peninsula,1.0,3.7181632273656813e-05,,
4054,peaty,1.0,3.7181632273656813e-05,,
4055,tapered,1.0,3.7181632273656813e-05,,
4056,march,1.0,3.7181632273656813e-05,,
4057,wand,1.0,3.7181632273656813e-05,,
4058,zigzagged,1.0,3.7181632273656813e-05,,
4059,pits,1.0,3.7181632273656813e-05,,
4060,quagmires,1.0,3.7181632273656813e-05,,
4061,barred,1.0,3.7181632273656813e-05,,
4062,reeds,1.0,3.7181632273656813e-05,,
4063,slimy,1.0,3.7181632273656813e-05,,
4064,odour,1.0,3.7181632273656813e-05,,
4065,miasmatic,1.0,3.7181632273656813e-05,,
4066,vain,1.0,3.7181632273656813e-05,,
4067,thorsley,1.0,3.7181632273656813e-05,,
4068,mischievous,1.0,3.7181632273656813e-05,,
4069,endure,1.0,3.7181632273656813e-05,,
4070,bonds,1.0,3.7181632273656813e-05,,
4071,chest,1.0,3.7181632273656813e-05,,
4072,weal,1.0,3.7181632273656813e-05,,
4073,whiplash,1.0,3.7181632273656813e-05,,
4074,sleeves,1.0,3.7181632273656813e-05,,
4075,bruises,1.0,3.7181632273656813e-05,,
4076,tortured,1.0,3.7181632273656813e-05,,
4077,defiled,1.0,3.7181632273656813e-05,,
4078,cling,1.0,3.7181632273656813e-05,,
4079,wands,1.0,3.7181632273656813e-05,,
4080,dupe,1.0,3.7181632273656813e-05,,
4081,receives,1.0,3.7181632273656813e-05,,
4082,adjectives,1.0,3.7181632273656813e-05,,
4083,preparations,1.0,3.7181632273656813e-05,,
4084,astutely,1.0,3.7181632273656813e-05,,
4085,wool,1.0,3.7181632273656813e-05,,
4086,merriment,1.0,3.7181632273656813e-05,,
4087,guiding,1.0,3.7181632273656813e-05,,
4088,onto,1.0,3.7181632273656813e-05,24.0,0.002046908315565032
4089,undulations,1.0,3.7181632273656813e-05,,
4090,freaks,1.0,3.7181632273656813e-05,,
4091,tenacious,1.0,3.7181632273656813e-05,,
4092,cottages,1.0,3.7181632273656813e-05,,
4093,miners,1.0,3.7181632273656813e-05,,
4094,reek,1.0,3.7181632273656813e-05,,
4095,surrounding,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
4096,lancet,1.0,3.7181632273656813e-05,,
4097,staple,1.0,3.7181632273656813e-05,,
4098,quantity,1.0,3.7181632273656813e-05,,
4099,gnawed,1.0,3.7181632273656813e-05,,
4100,bones,1.0,3.7181632273656813e-05,,
4101,skeleton,1.0,3.7181632273656813e-05,,
4102,adhering,1.0,3.7181632273656813e-05,,
4103,débris,1.0,3.7181632273656813e-05,,
4104,fathomed,1.0,3.7181632273656813e-05,,
4105,hence,1.0,3.7181632273656813e-05,,
4106,daylight,1.0,3.7181632273656813e-05,,
4107,emergency,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4108,atavism,1.0,3.7181632273656813e-05,,
4109,paste,1.0,3.7181632273656813e-05,,
4110,daubed,1.0,3.7181632273656813e-05,,
4111,crumbling,1.0,3.7181632273656813e-05,,
4112,rubbish,1.0,3.7181632273656813e-05,,
4113,shaft,1.0,3.7181632273656813e-05,,
4114,waist,1.0,3.7181632273656813e-05,,
4115,tugging,1.0,3.7181632273656813e-05,,
4116,obscene,1.0,3.7181632273656813e-05,,
4117,depths,1.0,3.7181632273656813e-05,,
4118,purposeful,1.0,3.7181632273656813e-05,,
4119,clutch,1.0,3.7181632273656813e-05,,
4120,perilous,1.0,3.7181632273656813e-05,,
4121,psychology,1.0,3.7181632273656813e-05,,
4122,projecting,1.0,3.7181632273656813e-05,,
4123,meyers,1.0,3.7181632273656813e-05,,
4124,journal,1.0,3.7181632273656813e-05,,
4125,toronto,1.0,3.7181632273656813e-05,,
4126,leather,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4127,bath,1.0,3.7181632273656813e-05,,
4128,clutching,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4129,oozed,1.0,3.7181632273656813e-05,,
4130,firmer,1.0,3.7181632273656813e-05,,
4131,slightest,1.0,3.7181632273656813e-05,,
4132,struggled,1.0,3.7181632273656813e-05,,
4133,dainty,1.0,3.7181632273656813e-05,,
4134,pieces,1.0,3.7181632273656813e-05,5.0,0.00042643923240938164
4135,exquisite,1.0,3.7181632273656813e-05,,
4136,introductions,1.0,3.7181632273656813e-05,,
4137,pursuing,1.0,3.7181632273656813e-05,,
4138,slim,1.0,3.7181632273656813e-05,,
4139,snips,1.0,3.7181632273656813e-05,,
4140,botanical,1.0,3.7181632273656813e-05,,
4141,specimens,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4142,presumption,1.0,3.7181632273656813e-05,,
4143,homely,1.0,3.7181632273656813e-05,,
4144,distinctive,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
4145,surgery,1.0,3.7181632273656813e-05,,
4146,burden,1.0,3.7181632273656813e-05,,
4147,introduce,1.0,3.7181632273656813e-05,,
4148,mercury,1.0,3.7181632273656813e-05,,
4149,leeds,1.0,3.7181632273656813e-05,,
4150,wealthy,1.0,3.7181632273656813e-05,,
4151,bury,1.0,3.7181632273656813e-05,,
4152,detection,1.0,3.7181632273656813e-05,,
4153,credulous,1.0,3.7181632273656813e-05,,
4154,bourgeois,1.0,3.7181632273656813e-05,,
4155,issue,1.0,3.7181632273656813e-05,,
4156,preoccupations,1.0,3.7181632273656813e-05,,
4157,diseased,1.0,3.7181632273656813e-05,,
4158,scared,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4159,pursue,1.0,3.7181632273656813e-05,,
4160,ruse,1.0,3.7181632273656813e-05,,
4161,carelessness,1.0,3.7181632273656813e-05,,
4162,proper,1.0,3.7181632273656813e-05,,
4163,persecuting,1.0,3.7181632273656813e-05,,
4164,counteracting,1.0,3.7181632273656813e-05,,
4165,accurate,1.0,3.7181632273656813e-05,,
4166,gummed,1.0,3.7181632273656813e-05,,
4167,suggests,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4168,freed,1.0,3.7181632273656813e-05,,
4169,uneducated,1.0,3.7181632273656813e-05,,
4170,inadequate,1.0,3.7181632273656813e-05,,
4171,subtle,1.0,3.7181632273656813e-05,,
4172,scheming,1.0,3.7181632273656813e-05,,
4173,weaving,1.0,3.7181632273656813e-05,,
4174,pose,1.0,3.7181632273656813e-05,,
4175,prayed,1.0,3.7181632273656813e-05,,
4176,clues,1.0,3.7181632273656813e-05,,
4177,leaded,1.0,3.7181632273656813e-05,,
4178,maxillary,1.0,3.7181632273656813e-05,,
4179,incline,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4180,rollers,1.0,3.7181632273656813e-05,,
4181,imports,1.0,3.7181632273656813e-05,,
4182,littered,1.0,3.7181632273656813e-05,,
4183,expressly,1.0,3.7181632273656813e-05,,
4184,diminish,1.0,3.7181632273656813e-05,,
4185,invitation,1.0,3.7181632273656813e-05,,
4186,legislation,1.0,3.7181632273656813e-05,,
4187,undulating,1.0,3.7181632273656813e-05,,
4188,stands,1.0,3.7181632273656813e-05,19.0,0.0016204690831556504
4189,crests,1.0,3.7181632273656813e-05,,
4190,pile,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4191,surges,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4192,tire,1.0,3.7181632273656813e-05,,
4193,secrets,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4194,residents,1.0,3.7181632273656813e-05,,
4195,newcomer,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4196,protective,1.0,3.7181632273656813e-05,,
4197,industry,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4198,imagining,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4199,bills,1.0,3.7181632273656813e-05,,
4200,glee,1.0,3.7181632273656813e-05,,
4201,placid,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4202,unjustifiable,1.0,3.7181632273656813e-05,,
4203,steadfast,1.0,3.7181632273656813e-05,,
4204,celebrate,1.0,3.7181632273656813e-05,,
4205,engage,1.0,3.7181632273656813e-05,,
4206,exceeds,1.0,3.7181632273656813e-05,,
4207,smart,1.0,3.7181632273656813e-05,,
4208,extracted,1.0,3.7181632273656813e-05,,
4209,justly,1.0,3.7181632273656813e-05,,
4210,reproved,1.0,3.7181632273656813e-05,,
4211,intrusion,1.0,3.7181632273656813e-05,,
4212,rubbing,1.0,3.7181632273656813e-05,,
4213,bygone,1.0,3.7181632273656813e-05,,
4214,significance,1.0,3.7181632273656813e-05,,
4215,grasped,1.0,3.7181632273656813e-05,,
4216,brambles,1.0,3.7181632273656813e-05,,
4217,growing,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4218,niches,1.0,3.7181632273656813e-05,,
4219,sentiment,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4220,moderate,1.0,3.7181632273656813e-05,,
4221,testily,1.0,3.7181632273656813e-05,,
4222,opens,1.0,3.7181632273656813e-05,14.0,0.0011940298507462687
4223,freckled,1.0,3.7181632273656813e-05,,
4224,fringe,1.0,3.7181632273656813e-05,,
4225,jumpy,1.0,3.7181632273656813e-05,,
4226,suits,1.0,3.7181632273656813e-05,,
4227,curtains,1.0,3.7181632273656813e-05,,
4228,alternatives,1.0,3.7181632273656813e-05,,
4229,copses,1.0,3.7181632273656813e-05,,
4230,moaned,1.0,3.7181632273656813e-05,,
4231,rifts,1.0,3.7181632273656813e-05,,
4232,racing,1.0,3.7181632273656813e-05,3.0,0.000255863539445629
4233,indebted,1.0,3.7181632273656813e-05,,
4234,beings,1.0,3.7181632273656813e-05,,
4235,policeman,1.0,3.7181632273656813e-05,,
4236,wakeful,1.0,3.7181632273656813e-05,,
4237,boiling,1.0,3.7181632273656813e-05,,
4238,restlessly,1.0,3.7181632273656813e-05,,
4239,nursery,1.0,3.7181632273656813e-05,,
4240,vengeance,1.0,3.7181632273656813e-05,,
4241,inheritance,1.0,3.7181632273656813e-05,,
4242,resonant,1.0,3.7181632273656813e-05,,
4243,advisable,1.0,3.7181632273656813e-05,,
4244,whichever,1.0,3.7181632273656813e-05,,
4245,deepest,1.0,3.7181632273656813e-05,,
4246,hilarity,1.0,3.7181632273656813e-05,,
4247,dais,1.0,3.7181632273656813e-05,,
4248,reserved,1.0,3.7181632273656813e-05,,
4249,dependents,1.0,3.7181632273656813e-05,,
4250,minstrel,1.0,3.7181632273656813e-05,,
4251,beams,1.0,3.7181632273656813e-05,,
4252,rows,1.0,3.7181632273656813e-05,,
4253,flaring,1.0,3.7181632273656813e-05,,
4254,torches,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4255,banquet,1.0,3.7181632273656813e-05,,
4256,meal,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4257,softened,1.0,3.7181632273656813e-05,,
4258,dusky,1.0,3.7181632273656813e-05,,
4259,shaded,1.0,3.7181632273656813e-05,,
4260,knitted,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4261,elizabethan,1.0,3.7181632273656813e-05,,
4262,knight,1.0,3.7181632273656813e-05,11.0,0.0009381663113006396
4263,buck,1.0,3.7181632273656813e-05,,
4264,regency,1.0,3.7181632273656813e-05,,
4265,unmistakable,1.0,3.7181632273656813e-05,,
4266,strangling,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4267,grocer,1.0,3.7181632273656813e-05,,
4268,declaring,1.0,3.7181632273656813e-05,,
4269,shade,1.0,3.7181632273656813e-05,,
4270,mutilated,1.0,3.7181632273656813e-05,,
4271,sleeps,1.0,3.7181632273656813e-05,,
4272,baskets,1.0,3.7181632273656813e-05,,
4273,telltale,1.0,3.7181632273656813e-05,,
4274,swollen,1.0,3.7181632273656813e-05,,
4275,lids,1.0,3.7181632273656813e-05,,
4276,showing,1.0,3.7181632273656813e-05,6.0,0.000511727078891258
4277,weep,1.0,3.7181632273656813e-05,,
4278,rang,1.0,3.7181632273656813e-05,,
4279,gathering,1.0,3.7181632273656813e-05,,
4280,spluttered,1.0,3.7181632273656813e-05,,
4281,writer,1.0,3.7181632273656813e-05,,
4282,probabilities,1.0,3.7181632273656813e-05,,
4283,balance,1.0,3.7181632273656813e-05,2.0,0.00017057569296375266
4284,propitious,1.0,3.7181632273656813e-05,,
4285,guesswork,1.0,3.7181632273656813e-05,,
4286,inn,1.0,3.7181632273656813e-05,4.0,0.0003411513859275053
4287,pallid,1.0,3.7181632273656813e-05,,
4288,dime,1.0,3.7181632273656813e-05,,
4289,gasp,1.0,3.7181632273656813e-05,,
4290,flooded,1.0,3.7181632273656813e-05,,
4291,uncontrollable,1.0,3.7181632273656813e-05,,
4292,singularly,1.0,3.7181632273656813e-05,,
4293,stolen,1.0,3.7181632273656813e-05,1.0,8.528784648187633e-05
4294,squire,1.0,3.7181632273656813e-05,,
4295,shopping,1.0,3.7181632273656813e-05,,
4296,varnished,1.0,3.7181632273656813e-05,,
4297,efface,1.0,3.7181632273656813e-05,,
4298,sunlight,1.0,3.7181632273656813e-05,,
4299,watery,1.0,3.7181632273656813e-05,,
4300,novel,1.0,3.7181632273656813e-05,,
